,shop_no,ord_dt,size,ci_seq,mem_no,dvc_id,rgn1_cd,rgn2_cd,rgn3_cd,item_quantity,cpn_use_cnt,ord_price,review_yn,rating,image_review_yn
1428,7F0556357DF683A06E47355E701D6F7F,2020-09-05,1,1,1,1,1,1,1,3.0,0.0,21000.0,0.0,0.0,0.0
1429,7F8216BEE339B119045131E5F4DECF71,2020-08-21,1,1,1,1,1,1,1,5.0,0.0,25500.0,0.0,0.0,0.0
1430,7F8216BEE339B119045131E5F4DECF71,2020-08-23,1,1,1,1,1,1,1,2.0,0.0,18000.0,1.0,5.0,1.0
1431,7F8216BEE339B119045131E5F4DECF71,2020-08-30,1,1,1,1,1,1,1,2.0,0.0,14000.0,0.0,0.0,0.0
1432,7F89493118F346BA2BA6019507E1800A,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,22000.0,0.0,0.0,0.0
1433,7FA1BB52440902AFCA64DA860011F56F,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,60000.0,0.0,0.0,0.0
1434,7FB51397934E786AE6FED0DA0D4BE400,2020-08-28,1,1,1,1,1,1,1,1.0,0.0,30000.0,0.0,0.0,0.0
1435,7FCF2DDDBDC4E65C4111679EA4624118,2020-09-03,1,1,1,1,1,1,1,1.0,0.0,15000.0,0.0,0.0,0.0
1436,7FE4D4EA3490C31952FCD847D22CEF81,2020-09-05,1,1,1,1,1,1,1,1.0,1.0,18000.0,0.0,0.0,0.0
1437,801C3A98E484B85BFB2BE85DB3361DB5,2020-09-06,1,1,1,1,1,1,1,4.0,0.0,39000.0,0.0,0.0,0.0
1438,802BE528BC57CF826304AEDB9066B0A4,2020-09-02,1,1,1,1,1,1,1,3.0,0.0,34000.0,0.0,0.0,0.0
1439,802E046FDE47E9ECF6097548CB8E9B9A,2020-09-12,1,1,1,1,1,1,1,2.0,0.0,13000.0,0.0,0.0,0.0
1440,809177965EB617C520861193860FD6CC,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,35000.0,0.0,0.0,0.0
1441,80945202825FCA134A009319E17A99E9,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,23000.0,0.0,0.0,0.0
1442,80945202825FCA134A009319E17A99E9,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,23000.0,0.0,0.0,0.0
1443,80945202825FCA134A009319E17A99E9,2020-08-26,1,1,1,1,1,1,1,2.0,0.0,15500.0,0.0,0.0,0.0
1444,80A15CCCE1185C0C74F506F9BC4E5773,2020-09-15,1,1,1,1,1,1,1,2.0,0.0,23000.0,0.0,0.0,0.0
1445,80A8372DA2608CC942787D5AEA5CD8BA,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
1446,80BE40ABED7295D7A955FEF16B33F403,2020-08-27,1,1,1,1,1,1,1,1.0,0.0,17900.0,0.0,0.0,0.0
1447,80E62CEEAC07D330018EE3F41536777E,2020-08-18,1,1,1,1,1,1,1,1.0,0.0,7500.0,0.0,0.0,0.0
1448,80F13982F935BBA16EC1E6332800C961,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,56000.0,0.0,0.0,0.0
1449,8116562345C499C77986927A4FE61613,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,18500.0,0.0,0.0,0.0
1450,8134D1887FB64C23F71EB72D8BC3C91D,2020-08-31,1,1,1,1,1,1,1,6.0,0.0,16000.0,0.0,0.0,0.0
1451,81467208F84A2DF30A99B6CD38B351BF,2020-09-14,1,1,1,1,1,1,1,1.0,1.0,16200.0,0.0,0.0,0.0
1452,8147609F38ECF59489A1F7ADAB77C8BA,2020-08-23,1,1,1,1,1,1,1,1.0,1.0,23900.0,0.0,0.0,0.0
1453,815CA4D1C516FB517CF305692B4FAD28,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,27000.0,0.0,0.0,0.0
1454,81D7F6A3E375672D2352E6ED0C610644,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,47000.0,1.0,5.0,0.0
1455,81FC977DE14BCB2478DAE5F36F2E0326,2020-09-09,1,1,1,1,1,1,1,3.0,0.0,27000.0,0.0,0.0,0.0
1456,81FC977DE14BCB2478DAE5F36F2E0326,2020-09-14,1,1,1,1,1,1,1,4.0,0.0,35000.0,0.0,0.0,0.0
1457,824EF8DA5E56E7259E8B5856DEBC84E1,2020-09-08,1,1,1,1,1,1,1,4.0,0.0,18500.0,0.0,0.0,0.0
1458,82618DC397EC56B684AF6C432FA9B4CB,2020-08-28,1,1,1,1,1,1,1,4.0,0.0,11000.0,0.0,0.0,0.0
1459,829D85E4EA1FF41A0244971138D9E2D8,2020-08-16,1,1,1,1,1,1,1,2.0,0.0,8000.0,0.0,0.0,0.0
1460,82DA89C2CB8B7964F04706037BA28076,2020-09-13,1,1,1,1,1,1,1,2.0,0.0,6000.0,0.0,0.0,0.0
1461,82F966E62BCB7C3348116F434F2E5AE5,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,13300.0,0.0,0.0,0.0
1462,831B1851C8A3648B2EE0B867ED5EC815,2020-09-04,1,1,1,1,1,1,1,2.0,0.0,20000.0,0.0,0.0,0.0
1463,833002BA1198108A957EEE9EA0B69D93,2020-09-04,1,1,1,1,1,1,1,6.0,1.0,10200.0,0.0,0.0,0.0
1464,8379F83C1B7CAEFA45DF1E6B45F45561,2020-08-18,1,1,1,1,1,1,1,3.0,1.0,26000.0,0.0,0.0,0.0
1465,8379F83C1B7CAEFA45DF1E6B45F45561,2020-09-09,1,1,1,1,1,1,1,8.0,0.0,39000.0,0.0,0.0,0.0
1466,837BA7F986F00F83270511D97794798D,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,33000.0,0.0,0.0,0.0
1467,837BA7F986F00F83270511D97794798D,2020-08-23,1,1,1,1,1,1,1,1.0,1.0,49000.0,0.0,0.0,0.0
1468,837BA7F986F00F83270511D97794798D,2020-08-26,1,1,1,1,1,1,1,2.0,0.0,70000.0,0.0,0.0,0.0
1469,839141174B709324300BFAB66BBCA324,2020-08-20,1,1,1,1,1,1,1,4.0,0.0,39000.0,0.0,0.0,0.0
1470,8395C90AB6184398B7F0A891A2135F13,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,22000.0,0.0,0.0,0.0
1471,83BEEF62D8D4FB5449422F6181B915DB,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,7000.0,0.0,0.0,0.0
1472,83BEEF62D8D4FB5449422F6181B915DB,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,7000.0,0.0,0.0,0.0
1473,83E102349CFB91259F79F6634D3E0A75,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,21900.0,0.0,0.0,0.0
1474,83E42847D6299FA510164298A2035704,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,9000.0,0.0,0.0,0.0
1475,83E9DF4A8BF4062B99A6EB129C2F51E9,2020-08-26,1,1,1,1,1,1,1,5.0,0.0,58000.0,0.0,0.0,0.0
1476,83E9DF4A8BF4062B99A6EB129C2F51E9,2020-09-05,1,1,1,1,1,1,1,2.0,0.0,28000.0,0.0,0.0,0.0
1477,83F58365F66467826BD3059EC574ABF1,2020-08-20,1,1,1,1,1,1,1,3.0,0.0,13400.0,0.0,0.0,0.0
1478,83FD347DF126BEEA801F5353DA2D6DDC,2020-08-16,1,1,1,1,1,1,1,2.0,1.0,41000.0,0.0,0.0,0.0
1479,83FD347DF126BEEA801F5353DA2D6DDC,2020-08-22,1,1,1,1,1,1,1,1.0,0.0,31000.0,0.0,0.0,0.0
1480,84174E240B2650E47DD7AA7B7277A6BB,2020-09-12,1,1,1,1,1,1,1,3.0,0.0,18000.0,0.0,0.0,0.0
1481,842923D44A28F1E1F768679DB42CA3F7,2020-09-14,1,1,1,1,1,1,1,1.0,0.0,10000.0,0.0,0.0,0.0
1482,849AB963DBEC493F2221A9A7FBAED95D,2020-08-18,1,1,1,1,1,1,1,5.0,0.0,16000.0,0.0,0.0,0.0
1483,84A370151AC4759A616A28FA8130A13E,2020-08-23,1,1,1,1,1,1,1,3.0,0.0,60000.0,0.0,0.0,0.0
1484,84B0EFF800305279EA9B1DD49F95206F,2020-08-18,1,1,1,1,1,1,1,1.0,0.0,14000.0,1.0,5.0,1.0
1485,84DDB3525E1533F4D7ADBA4BF57A0AC7,2020-09-04,1,1,1,1,1,1,1,3.0,0.0,23800.0,0.0,0.0,0.0
1486,8523D4705E586D56A2860C0111C065B2,2020-08-26,1,1,1,1,1,1,1,10.0,0.0,18600.0,0.0,0.0,0.0
1487,857CB05650EF910B5866ECDB289D0F0A,2020-09-04,1,1,1,1,1,1,1,2.0,0.0,12000.0,1.0,5.0,1.0
1488,8580B05B81900F326DC989C7ED4003F2,2020-08-19,1,1,1,1,1,1,1,5.0,1.0,53000.0,1.0,4.0,1.0
1489,85B1F193E68A814D1BE4479402863269,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,24900.0,0.0,0.0,0.0
1490,85DF88DC05A69DCD43F3178B71E99C0F,2020-08-24,1,1,1,1,1,1,1,1.0,0.0,18900.0,0.0,0.0,0.0
1491,85E4BDC25F6912A935F89EC59CA0A237,2020-09-02,1,1,1,1,1,1,1,2.0,0.0,9300.0,1.0,5.0,1.0
1492,85E51809382AD791828290B46E8F4EA2,2020-09-04,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
1493,85E85744138CAF705063C00C64521ED2,2020-08-22,1,1,1,1,1,1,1,4.0,0.0,30500.0,0.0,0.0,0.0
1494,85FEEF9C3755C68D996527BFFD507928,2020-08-18,1,1,1,1,1,1,1,4.0,0.0,16500.0,0.0,0.0,0.0
1495,85FEEF9C3755C68D996527BFFD507928,2020-09-05,1,1,1,1,1,1,1,2.0,0.0,10000.0,1.0,5.0,1.0
1496,861E76E576B679B465E50C2E477DC4CA,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
1497,8624F487D917717D0616DE46DB3E6FDC,2020-09-14,1,1,1,1,1,1,1,2.0,0.0,15600.0,0.0,0.0,0.0
1498,8658E9EC0817D7696805BB51C0EC7011,2020-09-10,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
1499,865E0CDC2F7668245B3ABAA57CC70BA3,2020-08-30,1,1,1,1,1,1,1,1.0,0.0,14500.0,0.0,0.0,0.0
1500,8660F10EBEB44039AFB41F4D9C2595A3,2020-08-28,1,1,1,1,1,1,1,2.0,0.0,36000.0,0.0,0.0,0.0
1501,86839A25657B709DE9651B44A790B0C8,2020-09-05,1,1,1,1,1,1,1,4.0,0.0,14300.0,0.0,0.0,0.0
1502,869B758389A530E03D2410B013F2455B,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,29000.0,0.0,0.0,0.0
1503,86A1D1841559BC6ED3B0911B71371855,2020-08-23,1,1,1,1,1,1,1,2.0,0.0,27000.0,0.0,0.0,0.0
1504,86A1D1841559BC6ED3B0911B71371855,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,13000.0,0.0,0.0,0.0
1505,86B6762605D69EB55AFA6187EAB02385,2020-08-31,1,1,1,1,1,1,1,2.0,1.0,11200.0,0.0,0.0,0.0
1506,86C65025F0F39B565B1163922152D16A,2020-09-08,1,1,1,1,1,1,1,1.0,0.0,26800.0,0.0,0.0,0.0
1507,86E47DFD6FB1F73412171DCD14B6ADE4,2020-08-30,1,1,1,1,1,1,1,2.0,0.0,15500.0,0.0,0.0,0.0
1508,86FDB4F18BFB11498DE4D33D8EF7CFC8,2020-09-09,1,1,1,1,1,1,1,1.0,1.0,19000.0,0.0,0.0,0.0
1509,875BE024708BCC1EB559C41885D2942F,2020-09-07,1,1,1,1,1,1,1,4.0,0.0,25500.0,0.0,0.0,0.0
1510,8788A53890895917298144B1903C9F70,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
1511,87C4CB9F1CE0C5956243CE3ED7D72AD0,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,21000.0,0.0,0.0,0.0
1512,87D3886522EC432DAAC4F140651C8A4E,2020-08-20,1,1,1,1,1,1,1,4.0,0.0,18200.0,0.0,0.0,0.0
1513,87D3886522EC432DAAC4F140651C8A4E,2020-08-21,1,1,1,1,1,1,1,3.0,0.0,12000.0,0.0,0.0,0.0
1514,87D3886522EC432DAAC4F140651C8A4E,2020-08-23,1,1,1,1,1,1,1,2.0,0.0,8800.0,0.0,0.0,0.0
1515,87D3886522EC432DAAC4F140651C8A4E,2020-08-25,1,1,1,1,1,1,1,3.0,0.0,20200.0,0.0,0.0,0.0
1516,87D3886522EC432DAAC4F140651C8A4E,2020-09-08,1,1,1,1,1,1,1,2.0,1.0,10000.0,1.0,5.0,1.0
1517,880F732A8E9800D8CAFF72248F733DBA,2020-08-27,1,1,1,1,1,1,1,1.0,0.0,12900.0,0.0,0.0,0.0
1518,882E3E3DCF351AD8CE032AC5BFE3B453,2020-08-31,2,2,2,2,1,1,2,1.0,0.0,20900.0,0.0,0.0,0.0
1519,8854F5B3D1BA2697FE9A82C4027243A4,2020-08-20,1,1,1,1,1,1,1,2.0,0.0,24500.0,0.0,0.0,0.0
1520,8854F5B3D1BA2697FE9A82C4027243A4,2020-08-27,1,1,1,1,1,1,1,1.0,1.0,18000.0,0.0,0.0,0.0
1521,8854F5B3D1BA2697FE9A82C4027243A4,2020-09-11,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
1522,8892A995FE30A688E17527710CBC8102,2020-09-10,1,1,1,1,1,1,1,3.0,0.0,12800.0,0.0,0.0,0.0
1523,88AA1106859406B3BE7065D712C88902,2020-08-27,1,1,1,1,1,1,1,4.0,0.0,34200.0,0.0,0.0,0.0
1524,88AA1106859406B3BE7065D712C88902,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,17900.0,0.0,0.0,0.0
1525,88AA1106859406B3BE7065D712C88902,2020-09-12,1,1,1,1,1,1,1,1.0,0.0,17900.0,0.0,0.0,0.0
1526,88AAF7DD1EE121EFDE24F6F4382A499F,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,37000.0,0.0,0.0,0.0
1527,88BB4ABC08F4907FAC514403179B494A,2020-08-31,1,1,1,1,1,1,1,4.0,1.0,10050.0,0.0,0.0,0.0
1528,88E0F4B317630DDEC2D5C40A02C2474B,2020-09-14,1,1,1,1,1,1,1,1.0,0.0,18900.0,1.0,5.0,1.0
1529,89037F1C933058F4DFECD5FAEF582153,2020-08-28,1,1,1,1,1,1,1,2.0,1.0,28000.0,0.0,0.0,0.0
1530,89217292C750DAFA4BBF2DB692C260D3,2020-08-23,1,1,1,1,1,1,1,3.0,1.0,28000.0,0.0,0.0,0.0
1531,89217292C750DAFA4BBF2DB692C260D3,2020-08-31,1,1,1,1,1,1,1,2.0,0.0,25000.0,0.0,0.0,0.0
1532,893E0500998AD44A865A88E3D3570BDA,2020-09-11,1,1,1,1,1,1,1,1.0,0.0,22500.0,0.0,0.0,0.0
1533,896545B72DEF58118B8671C49D2777AD,2020-08-29,1,1,1,1,1,1,1,2.0,0.0,14000.0,0.0,0.0,0.0
1534,896545B72DEF58118B8671C49D2777AD,2020-08-30,1,1,1,1,1,1,1,1.0,0.0,22000.0,0.0,0.0,0.0
1535,89A0687346C1739DBCF078BCBC7B5908,2020-08-28,1,1,1,1,1,1,1,1.0,0.0,15000.0,0.0,0.0,0.0
1536,89A11CE9BB9D02A914A32E119D1E6979,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
1537,89BF0C403205C9811B18FB5B5A770A05,2020-08-28,1,1,1,1,1,1,1,2.0,0.0,36000.0,0.0,0.0,0.0
1538,89BF0C403205C9811B18FB5B5A770A05,2020-09-14,1,1,1,1,1,1,1,2.0,0.0,26000.0,0.0,0.0,0.0
1539,89F909C708D69AA5ED49CE850733B2EB,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,9800.0,0.0,0.0,0.0
1540,8A28E002A543119238BFBC7A7BE0898B,2020-08-20,1,1,1,1,1,1,1,3.0,0.0,15000.0,0.0,0.0,0.0
1541,8A5729CDAF97F8A21D5D53831480B2EB,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,29900.0,0.0,0.0,0.0
1542,8A89366F2095F45F48077D552089C7C4,2020-08-21,1,1,1,1,1,1,1,5.0,0.0,16300.0,0.0,0.0,0.0
1543,8A8B029E9E70E4C37D14EA11D2273D5B,2020-09-12,1,1,1,1,1,1,1,2.0,0.0,10900.0,0.0,0.0,0.0
1544,8AD22E8DA6B7D25DE39120E1FBA4B992,2020-08-27,1,1,1,1,1,1,1,2.0,0.0,22000.0,0.0,0.0,0.0
1545,8ADEC6F7607FB0C2769DFE274FB6374F,2020-08-28,1,1,1,1,1,1,1,2.0,0.0,10100.0,0.0,0.0,0.0
1546,8B31275EB7FBF46062B59B706982039A,2020-08-21,1,1,1,1,1,1,1,1.0,1.0,13700.0,0.0,0.0,0.0
1547,8B31275EB7FBF46062B59B706982039A,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,15700.0,0.0,0.0,0.0
1548,8B3360337FB0216BE75C4DD321D12109,2020-08-21,1,1,1,1,1,1,1,2.0,0.0,15900.0,0.0,0.0,0.0
1549,8B3360337FB0216BE75C4DD321D12109,2020-09-07,1,1,1,1,1,1,1,5.0,0.0,15000.0,0.0,0.0,0.0
1550,8B429986D9E7779A7481462A4F53D6DA,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,21900.0,0.0,0.0,0.0
1551,8B52183C24453FA9B3AAFC9516FA13B4,2020-09-04,1,1,1,1,1,1,1,1.0,0.0,40700.0,0.0,0.0,0.0
1552,8B79E738E59312B509438A6D26A433DF,2020-09-11,1,1,1,1,1,1,1,3.0,0.0,21000.0,0.0,0.0,0.0
1553,8B7BBE75589DA120B92C92DAFBAD3989,2020-09-14,1,1,1,1,1,1,1,2.0,0.0,22000.0,0.0,0.0,0.0
1554,8B7BBE75589DA120B92C92DAFBAD3989,2020-09-15,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
1555,8B8EE9A93CCD4AC1FD8638B3453D07BF,2020-08-29,1,1,1,1,1,1,1,5.0,0.0,19700.0,0.0,0.0,0.0
1556,8BC0BCB59055D5B3C45C06EED7EFDCCC,2020-08-20,1,1,1,1,1,1,1,3.0,1.0,14100.0,0.0,0.0,0.0
1557,8BC0BCB59055D5B3C45C06EED7EFDCCC,2020-09-02,1,1,1,1,1,1,1,3.0,1.0,14900.0,0.0,0.0,0.0
1558,8BE892EFDE25331070F30711F1F052BB,2020-08-20,1,1,1,1,1,1,1,2.0,0.0,35000.0,0.0,0.0,0.0
1559,8BF894B2DDCD5DBED8B1E7A5D855409A,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,25000.0,0.0,0.0,0.0
1560,8BFA83C593CE28C3E80FFCCD7A47B5C6,2020-08-20,1,1,1,1,1,1,1,5.0,0.0,48000.0,0.0,0.0,0.0
1561,8C3A8B491CC4E965B448AF9160BDA377,2020-08-27,1,1,1,1,1,1,1,2.0,0.0,30000.0,1.0,5.0,1.0
1562,8C5C50112EC8989EB88440B5A6AAC66C,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,14500.0,0.0,0.0,0.0
1563,8C5C50112EC8989EB88440B5A6AAC66C,2020-09-04,1,1,1,1,1,1,1,2.0,0.0,15000.0,0.0,0.0,0.0
1564,8C68B0BD2126A7696AB58F542EE034C1,2020-08-25,1,1,1,1,1,1,1,3.0,0.0,35700.0,0.0,0.0,0.0
1565,8C73E0A2218972DA9904C79561446E9E,2020-09-14,1,1,1,1,1,1,1,2.0,0.0,30000.0,0.0,0.0,0.0
1566,8CDA34D2F918E0639EA7160CF98CAFE7,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,25000.0,0.0,0.0,0.0
1567,8CDA34D2F918E0639EA7160CF98CAFE7,2020-08-27,1,1,1,1,1,1,1,1.0,0.0,15500.0,0.0,0.0,0.0
1568,8D29258DA777163634B90963DC8E05B0,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,23000.0,1.0,5.0,1.0
1569,8D4BC3697BD3FFB5F96C38CC6470C2DA,2020-08-31,1,1,1,1,1,1,1,6.0,0.0,24400.0,0.0,0.0,0.0
1570,8D6269565EF6C45ACAD1BFC04006F47D,2020-08-28,1,1,1,1,1,1,1,1.0,0.0,7900.0,0.0,0.0,0.0
1571,8D8A7EA0CECDE58288847805EE3F1504,2020-09-06,1,1,1,1,1,1,1,1.0,0.0,35000.0,0.0,0.0,0.0
1572,8DB52D5A76ED5E369744EC11CD6D6C82,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,21900.0,0.0,0.0,0.0
1573,8DB52D5A76ED5E369744EC11CD6D6C82,2020-09-06,1,1,1,1,1,1,1,1.0,0.0,24900.0,0.0,0.0,0.0
1574,8DB52D5A76ED5E369744EC11CD6D6C82,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,22900.0,0.0,0.0,0.0
1575,8DB52D5A76ED5E369744EC11CD6D6C82,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,18900.0,0.0,0.0,0.0
1576,8DCD39C760174789BAD5484D6FE18550,2020-08-23,1,1,1,1,1,1,1,2.0,0.0,13400.0,0.0,0.0,0.0
1577,8DFEE15BDFDB4B5313191C721500F069,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,39000.0,0.0,0.0,0.0
1578,8E0846CF3031AC76FDFFC89511504478,2020-09-07,1,1,1,1,1,1,1,3.0,0.0,33500.0,0.0,0.0,0.0
1579,8E08B59351647135446FC87FA259F3FD,2020-08-25,1,1,1,1,1,1,1,5.0,0.0,25500.0,1.0,5.0,1.0
1580,8E2B6E8E12E4CA950B50BFD7406A5694,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,11400.0,0.0,0.0,0.0
1581,8E2B6E8E12E4CA950B50BFD7406A5694,2020-09-09,1,1,1,1,1,1,1,2.0,0.0,16700.0,0.0,0.0,0.0
1582,8E7515BDCBCE0696D3D11190FF831757,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
1583,8EA6FE2CA6810C314E94B090E83E5424,2020-09-07,1,1,1,1,1,1,1,1.0,1.0,31000.0,0.0,0.0,0.0
1584,8F0899FD5D367BBF84A4AEBD847861A3,2020-08-24,1,1,1,1,1,1,1,1.0,0.0,9900.0,0.0,0.0,0.0
1585,8F275217553AC7C1A2A99E2645FDB6D0,2020-08-29,1,1,1,1,1,1,1,13.0,0.0,47500.0,0.0,0.0,0.0
1586,8F2B115064D6FF2B3F5FEA55458BB124,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,25000.0,0.0,0.0,0.0
1587,8F2B115064D6FF2B3F5FEA55458BB124,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,32000.0,0.0,0.0,0.0
1588,8F4BD03BEC9D08C8568DB0E47C428F07,2020-09-09,1,1,1,1,1,1,1,2.0,0.0,12200.0,0.0,0.0,0.0
1589,8F4BD03BEC9D08C8568DB0E47C428F07,2020-09-15,1,1,1,1,1,1,1,4.0,0.0,20900.0,0.0,0.0,0.0
1590,8F6C927C6198316E146608E009E9801A,2020-09-04,1,1,1,1,1,1,1,4.0,0.0,20000.0,0.0,0.0,0.0
1591,8F6C927C6198316E146608E009E9801A,2020-09-07,1,1,1,1,1,1,1,4.0,0.0,40000.0,0.0,0.0,0.0
1592,8F75F547C5D76A859D0C4DD2E54A46E6,2020-08-26,1,1,1,1,1,1,1,2.0,0.0,23000.0,1.0,5.0,1.0
1593,8F8D669856DFA7C589BDAAD8C7D7EAC5,2020-08-21,1,1,1,1,1,1,1,2.0,0.0,22500.0,0.0,0.0,0.0
1594,8FC96139DBE9A47B20A98CF4EFEDDCDE,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
1595,8FC96139DBE9A47B20A98CF4EFEDDCDE,2020-08-25,1,1,1,1,1,1,1,2.0,0.0,19000.0,0.0,0.0,0.0
1596,8FCF17745C7213ADA8C6C5C73C937376,2020-08-29,1,1,1,1,1,1,1,2.0,1.0,33000.0,0.0,0.0,0.0
1597,8FCF17745C7213ADA8C6C5C73C937376,2020-08-31,1,1,1,1,1,1,1,4.0,0.0,32500.0,0.0,0.0,0.0
1598,8FDDED0D27C325AAF4D063D600A0FAFE,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,29000.0,0.0,0.0,0.0
1599,9033EA176F6C5D9C6451EB3C436674B4,2020-09-07,1,1,1,1,1,1,1,1.0,1.0,19000.0,0.0,0.0,0.0
1600,9033EA176F6C5D9C6451EB3C436674B4,2020-09-11,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
1601,904E10C9875296F456EDE67299851D94,2020-09-06,1,1,1,1,1,1,1,2.0,1.0,18800.0,0.0,0.0,0.0
1602,9056E043C8F61E4AE021A4033C678BCC,2020-09-04,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
1603,9059475F7517AACBA4A20B5883EF241B,2020-09-08,1,1,1,1,1,1,1,2.0,1.0,5600.0,0.0,0.0,0.0
1604,906637DD6A0BD4172923466A278892E5,2020-08-20,1,1,1,1,1,1,1,2.0,0.0,15500.0,0.0,0.0,0.0
1605,9079C39D8E07C0AC6CFB3C6218CB663C,2020-08-21,1,1,1,1,1,1,1,3.0,0.0,22300.0,0.0,0.0,0.0
1606,907BA6819365F75DA3E36AC5CE08C30A,2020-09-03,1,1,1,1,1,1,1,1.0,0.0,36000.0,0.0,0.0,0.0
1607,907BA6819365F75DA3E36AC5CE08C30A,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,51000.0,0.0,0.0,0.0
1608,90A500F387032FC478B9E9B4594D5765,2020-09-15,1,1,1,1,1,1,1,5.0,1.0,23700.0,0.0,0.0,0.0
1609,90A544FE5B561D24543F1FD12D1EC256,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,20500.0,0.0,0.0,0.0
1610,90CB4580623BBB1635B0EF9D0F5DB19D,2020-09-12,1,1,1,1,1,1,1,1.0,0.0,21900.0,0.0,0.0,0.0
1611,90F0E2274FD9B19629F3F5DA5CCED15A,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,37000.0,0.0,0.0,0.0
1612,910503C99660A7EC8923095477B0266C,2020-09-06,1,1,1,1,1,1,1,2.0,0.0,15500.0,0.0,0.0,0.0
1613,9135F41F561CBBFD5D7829225D3405E1,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,12000.0,0.0,0.0,0.0
1614,91AF4F6C5405F5CC20F37DFA826D76EB,2020-08-20,1,1,1,1,1,1,1,2.0,1.0,10900.0,0.0,0.0,0.0
1615,91FD6B376D40853CA94FA1A1AD4638E8,2020-08-22,1,1,1,1,1,1,1,3.0,0.0,40000.0,0.0,0.0,0.0
1616,9208979FFEE655AE839039EF73D66108,2020-08-20,1,1,1,1,1,1,1,3.0,0.0,27500.0,0.0,0.0,0.0
1617,92199EFF245A03A98AE7D5A5058F499C,2020-08-19,1,1,1,1,1,1,1,1.0,0.0,26000.0,0.0,0.0,0.0
1618,92199EFF245A03A98AE7D5A5058F499C,2020-08-31,1,1,1,1,1,1,1,2.0,0.0,31000.0,0.0,0.0,0.0
1619,92199EFF245A03A98AE7D5A5058F499C,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,26000.0,0.0,0.0,0.0
1620,92447A2E9A39D7470DF03E50144B0D73,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
1621,9256F9135B13B3111E0C271DFDADE644,2020-08-18,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
