shop_no,ord_dt,abuse_yn
5BB8E949753D044C1812BA64A6295705,2020-09-12,0
5BB8E949753D044C1812BA64A6295705,2020-09-13,0
5BBD08B26CEDE8D6E410D7C64098CE48,2020-09-11,0
5BBD08B26CEDE8D6E410D7C64098CE48,2020-09-12,0
5BBD08B26CEDE8D6E410D7C64098CE48,2020-09-13,0
5BBD08B26CEDE8D6E410D7C64098CE48,2020-09-14,0
5BBD08B26CEDE8D6E410D7C64098CE48,2020-09-15,0
5BC163D5BCE982AC4CF5AE2E97D57136,2020-09-11,0
5BC163D5BCE982AC4CF5AE2E97D57136,2020-09-12,0
5BC163D5BCE982AC4CF5AE2E97D57136,2020-09-13,0
5BC163D5BCE982AC4CF5AE2E97D57136,2020-09-14,0
5BC163D5BCE982AC4CF5AE2E97D57136,2020-09-15,0
5BC3B2C0153A62839A9F66705DAFAC62,2020-09-11,0
5BC3B2C0153A62839A9F66705DAFAC62,2020-09-12,0
5BC3B2C0153A62839A9F66705DAFAC62,2020-09-13,0
5BC3B2C0153A62839A9F66705DAFAC62,2020-09-15,0
5BC5E4888B08FCA09103F75FC5B88F01,2020-09-11,0
5BC5E4888B08FCA09103F75FC5B88F01,2020-09-13,0
5BC5E4888B08FCA09103F75FC5B88F01,2020-09-14,0
5BC95B1AF6B14B1C78AC4A4D895F0F80,2020-09-11,0
5BC95B1AF6B14B1C78AC4A4D895F0F80,2020-09-12,0
5BC95B1AF6B14B1C78AC4A4D895F0F80,2020-09-13,0
5BC95B1AF6B14B1C78AC4A4D895F0F80,2020-09-14,0
5BC95B1AF6B14B1C78AC4A4D895F0F80,2020-09-15,0
5BC9ECCC47FAF1AE6D428ACA3B8588CB,2020-09-11,0
5BC9ECCC47FAF1AE6D428ACA3B8588CB,2020-09-14,0
5BC9ECCC47FAF1AE6D428ACA3B8588CB,2020-09-15,0
5BCC97850DA545A0FEF60648339C2A70,2020-09-11,0
5BCC97850DA545A0FEF60648339C2A70,2020-09-14,0
5BDE7A7B0FBFDD161575CAA046CF3663,2020-09-11,0
5BDE7A7B0FBFDD161575CAA046CF3663,2020-09-12,0
5BE23FFF94C95113710B63609D452738,2020-09-11,0
5BE23FFF94C95113710B63609D452738,2020-09-12,0
5BE23FFF94C95113710B63609D452738,2020-09-13,0
5BE23FFF94C95113710B63609D452738,2020-09-14,0
5BE23FFF94C95113710B63609D452738,2020-09-15,0
5C01B78E5C12C870E102D32B702152BE,2020-09-11,0
5C01B78E5C12C870E102D32B702152BE,2020-09-12,0
5C01B78E5C12C870E102D32B702152BE,2020-09-13,0
5C01B78E5C12C870E102D32B702152BE,2020-09-15,0
5C065342B26D0436F2DA8BC9B91F5331,2020-09-11,0
5C065342B26D0436F2DA8BC9B91F5331,2020-09-12,0
5C065342B26D0436F2DA8BC9B91F5331,2020-09-13,0
5C065342B26D0436F2DA8BC9B91F5331,2020-09-14,0
5C065342B26D0436F2DA8BC9B91F5331,2020-09-15,0
5C1A3E106DE1EDE8ACC42CAE16A11976,2020-09-11,0
5C1A3E106DE1EDE8ACC42CAE16A11976,2020-09-12,0
5C1A3E106DE1EDE8ACC42CAE16A11976,2020-09-13,0
5C1A3E106DE1EDE8ACC42CAE16A11976,2020-09-15,0
5C1E94610128E1EF4E3B327A4D0FA778,2020-09-11,0
5C1E94610128E1EF4E3B327A4D0FA778,2020-09-12,0
5C1E94610128E1EF4E3B327A4D0FA778,2020-09-13,0
5C1E94610128E1EF4E3B327A4D0FA778,2020-09-14,0
5C1E94610128E1EF4E3B327A4D0FA778,2020-09-15,0
5C2BA2581872AC33FC3119BFD69F409A,2020-09-12,0
5C2BA2581872AC33FC3119BFD69F409A,2020-09-14,0
5C2BA2581872AC33FC3119BFD69F409A,2020-09-15,0
5C2DCAB03F1630FF1AE6E11E6F16FF0B,2020-09-11,0
5C2DCAB03F1630FF1AE6E11E6F16FF0B,2020-09-12,0
5C2DCAB03F1630FF1AE6E11E6F16FF0B,2020-09-14,0
5C2DCAB03F1630FF1AE6E11E6F16FF0B,2020-09-15,0
5C2F4252CCC1386AB9A1C6E957E1F5D4,2020-09-11,0
5C2F4252CCC1386AB9A1C6E957E1F5D4,2020-09-12,0
5C2F4252CCC1386AB9A1C6E957E1F5D4,2020-09-13,0
5C2F4252CCC1386AB9A1C6E957E1F5D4,2020-09-14,0
5C2F4252CCC1386AB9A1C6E957E1F5D4,2020-09-15,0
5C3C357EF643FE6F4752A1BE70846AAF,2020-09-11,0
5C3C357EF643FE6F4752A1BE70846AAF,2020-09-12,0
5C3C357EF643FE6F4752A1BE70846AAF,2020-09-13,0
5C3C357EF643FE6F4752A1BE70846AAF,2020-09-14,0
5C3C357EF643FE6F4752A1BE70846AAF,2020-09-15,0
5C3D5227AC9C673B1B7FD5BC157121C8,2020-09-12,0
5C3DA8FDDED712E09D063A2CE3DDA3E2,2020-09-11,0
5C3DA8FDDED712E09D063A2CE3DDA3E2,2020-09-12,0
5C3DA8FDDED712E09D063A2CE3DDA3E2,2020-09-13,0
5C3DA8FDDED712E09D063A2CE3DDA3E2,2020-09-14,0
5C3DA8FDDED712E09D063A2CE3DDA3E2,2020-09-15,0
5C3DF687FF9725832EBEA2FBC5C3557D,2020-09-11,0
5C3DF687FF9725832EBEA2FBC5C3557D,2020-09-12,0
5C3DF687FF9725832EBEA2FBC5C3557D,2020-09-13,0
5C3DF687FF9725832EBEA2FBC5C3557D,2020-09-15,0
5C4897A57569103678203C97C1D7E437,2020-09-11,0
5C4897A57569103678203C97C1D7E437,2020-09-12,0
5C4897A57569103678203C97C1D7E437,2020-09-13,0
5C4897A57569103678203C97C1D7E437,2020-09-14,0
5C4897A57569103678203C97C1D7E437,2020-09-15,0
5C4C916DCC7F87446870057E046C77DF,2020-09-11,0
5C4C916DCC7F87446870057E046C77DF,2020-09-13,0
5C527848421221D08673C0683819B422,2020-09-11,0
5C527848421221D08673C0683819B422,2020-09-12,0
5C59E5488FEA14EA4A50D50935E7D126,2020-09-11,0
5C59E5488FEA14EA4A50D50935E7D126,2020-09-12,0
5C59E5488FEA14EA4A50D50935E7D126,2020-09-13,0
5C59E5488FEA14EA4A50D50935E7D126,2020-09-14,0
5C59E5488FEA14EA4A50D50935E7D126,2020-09-15,0
5C5D5A88E7E7BAABF9C5E49628402376,2020-09-11,0
5C5D5A88E7E7BAABF9C5E49628402376,2020-09-12,0
5C5D5A88E7E7BAABF9C5E49628402376,2020-09-13,0
5C5D5A88E7E7BAABF9C5E49628402376,2020-09-15,0
5C60CBB9BE6644505353C9976CDAC372,2020-09-11,0
5C60CBB9BE6644505353C9976CDAC372,2020-09-12,0
5C60CBB9BE6644505353C9976CDAC372,2020-09-13,0
5C60CBB9BE6644505353C9976CDAC372,2020-09-15,0
5C65F783D8A073AAE60C8635F5D7FD0F,2020-09-11,0
5C65F783D8A073AAE60C8635F5D7FD0F,2020-09-14,0
5C65F783D8A073AAE60C8635F5D7FD0F,2020-09-15,0
5C6E2C2B8BB5C728CCA2E42B79241CA7,2020-09-11,0
5C6E2C2B8BB5C728CCA2E42B79241CA7,2020-09-12,0
5C6E2C2B8BB5C728CCA2E42B79241CA7,2020-09-13,0
5C6E2C2B8BB5C728CCA2E42B79241CA7,2020-09-14,0
5C6E2C2B8BB5C728CCA2E42B79241CA7,2020-09-15,0
5C6E93BBD42B4FAE4E9726F697A6A06E,2020-09-11,0
5C6E93BBD42B4FAE4E9726F697A6A06E,2020-09-12,0
5C6E93BBD42B4FAE4E9726F697A6A06E,2020-09-15,0
5C7446B70A9328A17FBBE7A4D34EF161,2020-09-11,0
5C7446B70A9328A17FBBE7A4D34EF161,2020-09-12,0
5C7446B70A9328A17FBBE7A4D34EF161,2020-09-14,0
5C7446B70A9328A17FBBE7A4D34EF161,2020-09-15,0
5C744AF79F16826DCE243E618B9CACDD,2020-09-11,0
5C744AF79F16826DCE243E618B9CACDD,2020-09-14,0
5C77BFAA847B8DF478A3DCF9DACD58E5,2020-09-11,0
5C77BFAA847B8DF478A3DCF9DACD58E5,2020-09-12,0
5C77BFAA847B8DF478A3DCF9DACD58E5,2020-09-13,0
5C77BFAA847B8DF478A3DCF9DACD58E5,2020-09-14,0
5C78826362983BAEE95EEB739AF99F53,2020-09-11,0
5C78826362983BAEE95EEB739AF99F53,2020-09-12,0
5C78826362983BAEE95EEB739AF99F53,2020-09-13,0
5C78826362983BAEE95EEB739AF99F53,2020-09-14,0
5C78826362983BAEE95EEB739AF99F53,2020-09-15,0
5C7DF4458686A685CD558A36FA191DA9,2020-09-11,0
5C7DF4458686A685CD558A36FA191DA9,2020-09-14,0
5C7DF4458686A685CD558A36FA191DA9,2020-09-15,0
5C7F9982434CD1EE7C001769316FD144,2020-09-11,0
5C7F9982434CD1EE7C001769316FD144,2020-09-12,0
5C7F9982434CD1EE7C001769316FD144,2020-09-13,0
5C7F9982434CD1EE7C001769316FD144,2020-09-15,0
5C7FC1268B50D74E2179621ECCAB08DB,2020-09-11,0
5C7FC1268B50D74E2179621ECCAB08DB,2020-09-12,0
5C7FC1268B50D74E2179621ECCAB08DB,2020-09-13,0
5C7FC1268B50D74E2179621ECCAB08DB,2020-09-14,0
5C7FC1268B50D74E2179621ECCAB08DB,2020-09-15,0
5C83F5BC6D4A583C6B1F62EBFB844207,2020-09-11,0
5C83F5BC6D4A583C6B1F62EBFB844207,2020-09-12,0
5C83F5BC6D4A583C6B1F62EBFB844207,2020-09-13,0
5C83F5BC6D4A583C6B1F62EBFB844207,2020-09-14,0
5C83F5BC6D4A583C6B1F62EBFB844207,2020-09-15,0
5C8A859AD421998EF6832F87469A5F41,2020-09-11,0
5C8A859AD421998EF6832F87469A5F41,2020-09-12,0
5C8A859AD421998EF6832F87469A5F41,2020-09-13,0
5C8A859AD421998EF6832F87469A5F41,2020-09-14,0
5C9C82D95CDFD66BF5926E2876A44F58,2020-09-11,0
5C9C82D95CDFD66BF5926E2876A44F58,2020-09-12,0
5C9C82D95CDFD66BF5926E2876A44F58,2020-09-13,0
5C9C82D95CDFD66BF5926E2876A44F58,2020-09-15,0
5C9DA2FFB95D03C4985770E14C77FF2A,2020-09-11,0
5C9DA2FFB95D03C4985770E14C77FF2A,2020-09-12,0
5C9DA2FFB95D03C4985770E14C77FF2A,2020-09-13,0
5C9DA2FFB95D03C4985770E14C77FF2A,2020-09-14,0
5C9DA2FFB95D03C4985770E14C77FF2A,2020-09-15,0
5C9DFC63C72AF7A7B2E3EC9D7E48EC40,2020-09-11,0
5C9DFC63C72AF7A7B2E3EC9D7E48EC40,2020-09-12,0
5C9DFC63C72AF7A7B2E3EC9D7E48EC40,2020-09-13,0
5C9DFC63C72AF7A7B2E3EC9D7E48EC40,2020-09-14,0
5C9DFC63C72AF7A7B2E3EC9D7E48EC40,2020-09-15,0
5CA0641FF6ADADDBC8A30C62D353F429,2020-09-13,0
5CA0641FF6ADADDBC8A30C62D353F429,2020-09-14,0
5CA0641FF6ADADDBC8A30C62D353F429,2020-09-15,0
5CA310B488D6B53E985211CEAB85B82D,2020-09-11,0
5CA310B488D6B53E985211CEAB85B82D,2020-09-15,0
5CA7E3986400CA5DA3732C283E54D626,2020-09-11,0
5CA7E3986400CA5DA3732C283E54D626,2020-09-12,0
5CA7E3986400CA5DA3732C283E54D626,2020-09-13,0
5CA7E3986400CA5DA3732C283E54D626,2020-09-14,0
5CACD123C4B6ED789805094D2CFB8623,2020-09-11,0
5CACD123C4B6ED789805094D2CFB8623,2020-09-12,0
5CACD123C4B6ED789805094D2CFB8623,2020-09-13,0
5CACD123C4B6ED789805094D2CFB8623,2020-09-14,0
5CACD123C4B6ED789805094D2CFB8623,2020-09-15,0
5CB274645A229912067F4439985A0902,2020-09-11,0
5CB274645A229912067F4439985A0902,2020-09-12,0
5CB274645A229912067F4439985A0902,2020-09-13,0
5CB274645A229912067F4439985A0902,2020-09-14,0
5CB274645A229912067F4439985A0902,2020-09-15,0
5CB305D3C5D215DA2A422963CF6CF2C5,2020-09-11,0
5CB305D3C5D215DA2A422963CF6CF2C5,2020-09-12,0
5CB305D3C5D215DA2A422963CF6CF2C5,2020-09-13,0
5CB305D3C5D215DA2A422963CF6CF2C5,2020-09-14,0
5CBBC747C8BE95FE310DF69A6035BD55,2020-09-11,0
5CBBC747C8BE95FE310DF69A6035BD55,2020-09-12,0
5CBBC747C8BE95FE310DF69A6035BD55,2020-09-13,0
5CBBC747C8BE95FE310DF69A6035BD55,2020-09-14,0
5CBBC747C8BE95FE310DF69A6035BD55,2020-09-15,0
5CBDAE3A4A3E1690F56B0268F546485B,2020-09-11,0
5CBDAE3A4A3E1690F56B0268F546485B,2020-09-12,0
5CBDAE3A4A3E1690F56B0268F546485B,2020-09-13,0
5CC556AFD63785F7F6EE0423FE851F1D,2020-09-11,0
5CC556AFD63785F7F6EE0423FE851F1D,2020-09-12,0
5CC556AFD63785F7F6EE0423FE851F1D,2020-09-13,0
5CC556AFD63785F7F6EE0423FE851F1D,2020-09-14,0
5CC5F7528210756464A379C1D9046B4E,2020-09-11,0
5CC5F7528210756464A379C1D9046B4E,2020-09-12,0
5CC5F7528210756464A379C1D9046B4E,2020-09-13,0
5CC5F7528210756464A379C1D9046B4E,2020-09-15,0
5CC803E07A1357A66A40A7611B335D7E,2020-09-11,0
5CC803E07A1357A66A40A7611B335D7E,2020-09-12,0
5CC803E07A1357A66A40A7611B335D7E,2020-09-13,0
5CC803E07A1357A66A40A7611B335D7E,2020-09-14,0
5CC803E07A1357A66A40A7611B335D7E,2020-09-15,0
5CC82B6A04E3A74DB17405C74D6466CF,2020-09-11,0
5CC82B6A04E3A74DB17405C74D6466CF,2020-09-12,0
5CC82B6A04E3A74DB17405C74D6466CF,2020-09-13,0
5CC82B6A04E3A74DB17405C74D6466CF,2020-09-14,0
5CC85A81AA0183D289B1D9FF0DCFDB9A,2020-09-11,0
5CC85A81AA0183D289B1D9FF0DCFDB9A,2020-09-12,0
5CC85A81AA0183D289B1D9FF0DCFDB9A,2020-09-13,0
5CC85A81AA0183D289B1D9FF0DCFDB9A,2020-09-14,0
5CC85A81AA0183D289B1D9FF0DCFDB9A,2020-09-15,0
5CCFB02860FEEB116BA2FE39BD414EF0,2020-09-11,0
5CCFB02860FEEB116BA2FE39BD414EF0,2020-09-12,0
5CCFB02860FEEB116BA2FE39BD414EF0,2020-09-13,0
5CCFB02860FEEB116BA2FE39BD414EF0,2020-09-14,0
5CCFB02860FEEB116BA2FE39BD414EF0,2020-09-15,0
5CD37E24A5259CC27510E0D30565D437,2020-09-11,0
5CD37E24A5259CC27510E0D30565D437,2020-09-12,0
5CD37E24A5259CC27510E0D30565D437,2020-09-14,0
5CD37E24A5259CC27510E0D30565D437,2020-09-15,0
5CD3DC84AD504F4D6CD923AFBC9FDF05,2020-09-11,0
5CD3DC84AD504F4D6CD923AFBC9FDF05,2020-09-12,0
5CD3DC84AD504F4D6CD923AFBC9FDF05,2020-09-13,0
5CD3DC84AD504F4D6CD923AFBC9FDF05,2020-09-14,0
5CD3DC84AD504F4D6CD923AFBC9FDF05,2020-09-15,0
5CD5449C7B9CABA660B8416F34895AF6,2020-09-15,0
5CD7EBBBDD995C34FB909AEF2F0B9FBB,2020-09-11,0
5CD7EBBBDD995C34FB909AEF2F0B9FBB,2020-09-12,0
5CD7EBBBDD995C34FB909AEF2F0B9FBB,2020-09-13,0
5CD7EBBBDD995C34FB909AEF2F0B9FBB,2020-09-14,0
5CD7EBBBDD995C34FB909AEF2F0B9FBB,2020-09-15,0
5CD91B79C77EA00A9EFAEE09DB7800FB,2020-09-12,0
5CD91B79C77EA00A9EFAEE09DB7800FB,2020-09-13,0
5CD91B79C77EA00A9EFAEE09DB7800FB,2020-09-14,0
5CDD68246914E8D3EED6280E967BF03D,2020-09-12,0
5CDD68246914E8D3EED6280E967BF03D,2020-09-13,0
5CDD68246914E8D3EED6280E967BF03D,2020-09-15,0
5CE0578CC73233FEDAC987526A0B473F,2020-09-11,0
5CE0578CC73233FEDAC987526A0B473F,2020-09-12,0
5CE0578CC73233FEDAC987526A0B473F,2020-09-13,0
5CE0578CC73233FEDAC987526A0B473F,2020-09-14,0
5CE0578CC73233FEDAC987526A0B473F,2020-09-15,0
5CE6B38C12FA6360F000DF40E4D44CD6,2020-09-11,0
5CE6B38C12FA6360F000DF40E4D44CD6,2020-09-12,0
5CE6B38C12FA6360F000DF40E4D44CD6,2020-09-13,0
5CE6B38C12FA6360F000DF40E4D44CD6,2020-09-14,0
5CE6B38C12FA6360F000DF40E4D44CD6,2020-09-15,0
5CEA75501988CDD1A6DF1B91DD2DEBB7,2020-09-11,0
5CEA75501988CDD1A6DF1B91DD2DEBB7,2020-09-12,0
5CEA75501988CDD1A6DF1B91DD2DEBB7,2020-09-14,0
5CEA75501988CDD1A6DF1B91DD2DEBB7,2020-09-15,0
5CEB3942F903DEDF5CC23789AF04463F,2020-09-11,0
5CEB3942F903DEDF5CC23789AF04463F,2020-09-12,0
5CEB3942F903DEDF5CC23789AF04463F,2020-09-13,0
5CEB3942F903DEDF5CC23789AF04463F,2020-09-14,0
5CEB3942F903DEDF5CC23789AF04463F,2020-09-15,0
5CF9CBCE911C4730EF4D44B73C776E5F,2020-09-11,0
5CF9CBCE911C4730EF4D44B73C776E5F,2020-09-12,0
5CF9CBCE911C4730EF4D44B73C776E5F,2020-09-13,0
5CF9CBCE911C4730EF4D44B73C776E5F,2020-09-14,0
5CF9CBCE911C4730EF4D44B73C776E5F,2020-09-15,0
5CFA92561B9C5E700300F97B42634E09,2020-09-11,0
5CFA92561B9C5E700300F97B42634E09,2020-09-12,0
5CFA92561B9C5E700300F97B42634E09,2020-09-13,0
5CFA92561B9C5E700300F97B42634E09,2020-09-14,0
5CFA92561B9C5E700300F97B42634E09,2020-09-15,0
5CFEC3870123FBCD80121A92C9A61F9A,2020-09-11,0
5CFEC3870123FBCD80121A92C9A61F9A,2020-09-12,0
5CFEC3870123FBCD80121A92C9A61F9A,2020-09-13,0
5CFEC3870123FBCD80121A92C9A61F9A,2020-09-14,0
5CFEC3870123FBCD80121A92C9A61F9A,2020-09-15,0
5D004C36447DA996C1284986AE9F9EDC,2020-09-11,0
5D004C36447DA996C1284986AE9F9EDC,2020-09-12,0
5D004C36447DA996C1284986AE9F9EDC,2020-09-13,0
5D004C36447DA996C1284986AE9F9EDC,2020-09-15,0
5D0D4D90273F3CE77DC6143192465B7F,2020-09-11,0
5D0D4D90273F3CE77DC6143192465B7F,2020-09-12,0
5D0D4D90273F3CE77DC6143192465B7F,2020-09-13,0
5D0D4D90273F3CE77DC6143192465B7F,2020-09-15,0
5D17B7C69AAC41127B226E49F1D383FE,2020-09-11,0
5D17B7C69AAC41127B226E49F1D383FE,2020-09-13,0
5D17B7C69AAC41127B226E49F1D383FE,2020-09-14,0
5D17B7C69AAC41127B226E49F1D383FE,2020-09-15,0
5D187FC804985B2C8A92515681BDA7B9,2020-09-11,0
5D187FC804985B2C8A92515681BDA7B9,2020-09-12,0
5D187FC804985B2C8A92515681BDA7B9,2020-09-13,0
5D187FC804985B2C8A92515681BDA7B9,2020-09-14,0
5D187FC804985B2C8A92515681BDA7B9,2020-09-15,0
5D198C6CC6774694F161FE3CBBC7D3F5,2020-09-11,0
5D198C6CC6774694F161FE3CBBC7D3F5,2020-09-12,0
5D198C6CC6774694F161FE3CBBC7D3F5,2020-09-13,0
5D198C6CC6774694F161FE3CBBC7D3F5,2020-09-14,0
5D1EE9A2BFEAB41D712E97B78E29A8C7,2020-09-11,0
5D1EE9A2BFEAB41D712E97B78E29A8C7,2020-09-12,0
5D1EE9A2BFEAB41D712E97B78E29A8C7,2020-09-13,0
5D1EE9A2BFEAB41D712E97B78E29A8C7,2020-09-14,0
5D1EE9A2BFEAB41D712E97B78E29A8C7,2020-09-15,0
5D2A64CA1A00D8D17FF5F7CE13A3AF84,2020-09-11,0
5D2A64CA1A00D8D17FF5F7CE13A3AF84,2020-09-12,0
5D2A64CA1A00D8D17FF5F7CE13A3AF84,2020-09-15,0
5D2DD7A96423E61228C9B65C7A037BBF,2020-09-11,0
5D2DD7A96423E61228C9B65C7A037BBF,2020-09-12,0
5D2DD7A96423E61228C9B65C7A037BBF,2020-09-13,0
5D2DD7A96423E61228C9B65C7A037BBF,2020-09-14,0
5D30653E2D207CE7B9B1ECB8670C7A1E,2020-09-11,0
5D30653E2D207CE7B9B1ECB8670C7A1E,2020-09-12,0
5D30653E2D207CE7B9B1ECB8670C7A1E,2020-09-13,0
5D30653E2D207CE7B9B1ECB8670C7A1E,2020-09-14,0
5D30653E2D207CE7B9B1ECB8670C7A1E,2020-09-15,0
5D3CE4A875AC0CF21FF9CD8C3E69D41A,2020-09-11,0
5D3CE4A875AC0CF21FF9CD8C3E69D41A,2020-09-12,0
5D3CE4A875AC0CF21FF9CD8C3E69D41A,2020-09-13,0
5D3CE4A875AC0CF21FF9CD8C3E69D41A,2020-09-14,0
5D3CE4A875AC0CF21FF9CD8C3E69D41A,2020-09-15,0
5D3D2B1BF0E01FB6E77AAB2E1F74E14A,2020-09-11,0
5D3D2B1BF0E01FB6E77AAB2E1F74E14A,2020-09-12,0
5D3D2B1BF0E01FB6E77AAB2E1F74E14A,2020-09-13,0
5D3D2B1BF0E01FB6E77AAB2E1F74E14A,2020-09-14,0
5D3D2B1BF0E01FB6E77AAB2E1F74E14A,2020-09-15,0
5D4125E40EBEEE18D842039126CDF751,2020-09-11,0
5D4125E40EBEEE18D842039126CDF751,2020-09-12,0
5D4125E40EBEEE18D842039126CDF751,2020-09-13,0
5D4125E40EBEEE18D842039126CDF751,2020-09-14,0
5D4125E40EBEEE18D842039126CDF751,2020-09-15,0
5D475A09746AB9CC6E547653C3458B12,2020-09-11,0
5D475A09746AB9CC6E547653C3458B12,2020-09-12,0
5D475A09746AB9CC6E547653C3458B12,2020-09-13,0
5D475A09746AB9CC6E547653C3458B12,2020-09-14,0
5D475A09746AB9CC6E547653C3458B12,2020-09-15,0
5D48F6F87468C283037FEDC387FC3527,2020-09-14,0
5D48F6F87468C283037FEDC387FC3527,2020-09-15,0
5D4A1531760D1C1DB073837AF6A17440,2020-09-11,0
5D4A1531760D1C1DB073837AF6A17440,2020-09-12,0
5D4A1531760D1C1DB073837AF6A17440,2020-09-13,0
5D4A1531760D1C1DB073837AF6A17440,2020-09-14,0
5D4A1531760D1C1DB073837AF6A17440,2020-09-15,0
5D567E170A356096F58809AB1D07FCA7,2020-09-11,0
5D567E170A356096F58809AB1D07FCA7,2020-09-12,0
5D567E170A356096F58809AB1D07FCA7,2020-09-13,0
5D567E170A356096F58809AB1D07FCA7,2020-09-14,0
5D567E170A356096F58809AB1D07FCA7,2020-09-15,0
5D5683AE28B1BCEA46344602DB4E0C72,2020-09-11,0
5D5683AE28B1BCEA46344602DB4E0C72,2020-09-12,0
5D5683AE28B1BCEA46344602DB4E0C72,2020-09-13,0
5D5683AE28B1BCEA46344602DB4E0C72,2020-09-14,0
5D5683AE28B1BCEA46344602DB4E0C72,2020-09-15,0
5D623633CEA3616F8E03218A04D7D868,2020-09-13,0
5D623633CEA3616F8E03218A04D7D868,2020-09-14,0
5D623633CEA3616F8E03218A04D7D868,2020-09-15,0
5D6284F9F173532074E930D87D57120E,2020-09-11,0
5D6284F9F173532074E930D87D57120E,2020-09-12,0
5D6284F9F173532074E930D87D57120E,2020-09-13,0
5D6284F9F173532074E930D87D57120E,2020-09-14,0
5D62E07CACEB10B15AF4CA8102E80772,2020-09-11,0
5D62E07CACEB10B15AF4CA8102E80772,2020-09-12,0
5D62E07CACEB10B15AF4CA8102E80772,2020-09-13,0
5D62E07CACEB10B15AF4CA8102E80772,2020-09-15,0
5D64B12580DAEDEBE3005C984785FD42,2020-09-12,0
5D64B12580DAEDEBE3005C984785FD42,2020-09-13,0
5D64B12580DAEDEBE3005C984785FD42,2020-09-15,0
5D73254CF638BF39B6AE943F6BC8A9F6,2020-09-11,0
5D73254CF638BF39B6AE943F6BC8A9F6,2020-09-12,0
5D73254CF638BF39B6AE943F6BC8A9F6,2020-09-13,0
5D73254CF638BF39B6AE943F6BC8A9F6,2020-09-14,0
5D73254CF638BF39B6AE943F6BC8A9F6,2020-09-15,0
5D749EEE24F91502FC9F36CCE10134C5,2020-09-11,0
5D749EEE24F91502FC9F36CCE10134C5,2020-09-12,0
5D749EEE24F91502FC9F36CCE10134C5,2020-09-13,0
5D749EEE24F91502FC9F36CCE10134C5,2020-09-14,0
5D749EEE24F91502FC9F36CCE10134C5,2020-09-15,0
5D75C5F7720D6BA9D548BCA85ED67AF7,2020-09-11,0
5D75C5F7720D6BA9D548BCA85ED67AF7,2020-09-12,0
5D75C5F7720D6BA9D548BCA85ED67AF7,2020-09-13,0
5D75C5F7720D6BA9D548BCA85ED67AF7,2020-09-14,0
5D75C5F7720D6BA9D548BCA85ED67AF7,2020-09-15,0
5D7AD86C21A1E8A1782065AC044A3465,2020-09-11,0
5D7AD86C21A1E8A1782065AC044A3465,2020-09-13,0
5D7E5E8A94971CE49BB27F490AE37019,2020-09-11,0
5D7E5E8A94971CE49BB27F490AE37019,2020-09-12,0
5D7E5E8A94971CE49BB27F490AE37019,2020-09-13,0
5D7E5E8A94971CE49BB27F490AE37019,2020-09-14,0
5D7E5E8A94971CE49BB27F490AE37019,2020-09-15,0
5D7FCAE8D6832D84A300CAAB1731DF83,2020-09-14,0
5D8195DFEC81018E704F672F4D5FBC9D,2020-09-11,0
5D8195DFEC81018E704F672F4D5FBC9D,2020-09-12,0
5D8195DFEC81018E704F672F4D5FBC9D,2020-09-13,0
5D8195DFEC81018E704F672F4D5FBC9D,2020-09-14,0
5D8BA456C19CB74B9FB0047269A7BF0A,2020-09-11,0
5D8BA456C19CB74B9FB0047269A7BF0A,2020-09-13,0
5D8BA456C19CB74B9FB0047269A7BF0A,2020-09-14,0
5D97C80616849B9DBCFAAA9A996B456A,2020-09-11,0
5D97C80616849B9DBCFAAA9A996B456A,2020-09-12,0
5D97C80616849B9DBCFAAA9A996B456A,2020-09-13,0
5D97C80616849B9DBCFAAA9A996B456A,2020-09-14,0
5D97C80616849B9DBCFAAA9A996B456A,2020-09-15,0
5D9EF830BC521CF2F2D2A2787EF03AED,2020-09-11,0
5D9EF830BC521CF2F2D2A2787EF03AED,2020-09-12,0
5D9EF830BC521CF2F2D2A2787EF03AED,2020-09-13,0
5D9EF830BC521CF2F2D2A2787EF03AED,2020-09-15,0
5DA126CFBBE50157CD7C8D7B45C13CF3,2020-09-11,0
5DA126CFBBE50157CD7C8D7B45C13CF3,2020-09-12,0
5DA126CFBBE50157CD7C8D7B45C13CF3,2020-09-13,0
5DA126CFBBE50157CD7C8D7B45C13CF3,2020-09-14,0
5DA126CFBBE50157CD7C8D7B45C13CF3,2020-09-15,0
5DA88F4818D2894F9D8C80CF4D1AF927,2020-09-12,0
5DA88F4818D2894F9D8C80CF4D1AF927,2020-09-13,0
5DA88F4818D2894F9D8C80CF4D1AF927,2020-09-14,0
5DAB8F098EC5AE51940D370534900056,2020-09-11,0
5DAB8F098EC5AE51940D370534900056,2020-09-12,0
5DAB8F098EC5AE51940D370534900056,2020-09-13,0
5DAB8F098EC5AE51940D370534900056,2020-09-14,0
5DAB8F098EC5AE51940D370534900056,2020-09-15,0
5DB33764076AA3F450CD276EDC4F9945,2020-09-11,0
5DB33764076AA3F450CD276EDC4F9945,2020-09-12,0
5DB33764076AA3F450CD276EDC4F9945,2020-09-13,0
5DB33764076AA3F450CD276EDC4F9945,2020-09-14,0
5DB33764076AA3F450CD276EDC4F9945,2020-09-15,0
5DB52B0857995E0610AAD748CEF5E321,2020-09-11,0
5DB52B0857995E0610AAD748CEF5E321,2020-09-12,0
5DB52B0857995E0610AAD748CEF5E321,2020-09-13,0
